,Quantity,Unit Price,Discount,Year,Month,Day,DayOfWeek,IsWeekend,Quarter,Sales_Lag_7,Sales_Lag_14,Rolling_Avg_7,Rolling_Avg_14,Customer_Count,Is_Holiday,Temperature_Avg,Weekend_Holiday,Holiday_Rainfall,Season,Rainfall_Category
3522,1,7433,15,2025,2,23,6,1,1,52711.7,46642.9,78268.77857142859,85807.19285714287,21,0,26.0,0,0.0,Winter,None
3523,4,19891,10,2025,1,25,5,1,1,229986.2,62043.0,123105.27857142857,99999.37142857142,25,0,24.925,0,0.0,Winter,None
3524,1,16448,20,2023,10,9,0,0,4,339844.5,29043.9,81285.19285714286,90063.44642857143,25,0,11.8,0,0.0,Winter,None
3525,3,61597,15,2025,7,30,2,0,3,81724.8,373455.0,123405.70714285714,134966.51428571428,28,0,11.425,0,0.0,Monsoon,None
3526,1,73596,10,2025,3,21,4,0,1,54397.0,38142.9,85206.44285714286,83176.97857142858,24,0,24.375,0,0.0,Summer,None
3527,1,68458,20,2024,5,7,1,0,2,198344.1,94797.1,125303.01428571428,129934.78214285716,28,0,21.525,0,0.0,Summer,None
3528,3,74544,20,2025,1,30,3,0,1,12396.8,266460.0,78877.57142857143,89583.83928571429,27,0,23.425,0,0.0,Winter,Light
3529,4,15853,15,2024,2,4,6,1,1,132574.5,,105284.47857142857,102453.87142857142,21,0,26.925,0,0.0,Winter,None
3530,1,69319,10,2025,1,14,1,0,1,34509.6,269413.2,92309.71428571429,111413.14285714284,24,0,23.425,0,0.0,Winter,Light
3531,5,14233,15,2024,5,4,5,1,2,152056.05,,107367.21428571429,109240.295,14,0,20.225,0,0.0,Summer,Light
3532,4,39148,5,2024,1,18,3,0,1,166381.2,,122792.0,140675.94615384616,25,0,21.175,0,0.0,Winter,None
3533,4,27867,20,2023,11,21,1,0,4,54015.3,,126159.71428571429,110115.68928571428,21,0,13.4,0,0.0,Winter,None
3534,1,66727,20,2025,9,13,5,1,3,257014.8,70170.8,105085.79285714285,117442.86785714285,36,0,16.4,0,0.0,Monsoon,None
3535,1,62817,0,2024,2,3,5,1,1,273413.8,33317.0,129832.97142857143,132560.15,31,0,14.65,0,0.0,Winter,None
3536,2,1655,20,2025,5,14,2,0,2,289804.5,,111790.0142857143,114124.25454545455,15,0,21.075,0,0.0,Summer,None
3537,5,59416,15,2024,6,18,1,0,2,23518.4,87459.2,153331.0357142857,121226.53214285716,24,0,16.7,0,0.0,Monsoon,None
3538,1,6633,10,2024,9,23,0,0,3,43357.65,136596.0,86154.94285714286,84248.13928571428,23,0,21.175,0,0.0,Monsoon,None
3539,3,30861,10,2025,2,7,4,0,1,98708.0,129056.0,107643.5,109480.74285714285,30,0,24.925,0,0.0,Winter,None
3540,1,57096,15,2024,12,10,1,0,4,98892.0,223924.5,48226.950000000004,120582.04285714285,26,0,21.525,0,0.0,Winter,None
3541,2,24237,15,2024,7,28,6,1,3,18941.4,89128.8,74431.34285714285,96465.27857142857,27,0,21.175,0,0.0,Monsoon,None
3542,4,73927,5,2024,11,5,1,0,4,210427.2,159880.0,96252.57142857143,140333.72142857144,24,0,13.075,0,0.0,Winter,None
3543,2,56107,5,2024,9,6,4,0,3,129490.7,126600.0,127097.04285714286,128927.825,24,0,16.7,0,0.0,Monsoon,None
3544,3,39970,0,2025,5,14,2,0,2,61466.0,91945.0,56576.09285714286,122579.54285714285,26,0,21.525,0,0.0,Summer,None
3545,3,22895,0,2024,8,16,4,0,3,22338.4,63491.4,98631.62142857144,120231.93928571428,24,0,25.0,0,0.0,Monsoon,None
3546,4,1141,0,2025,1,13,0,0,1,158876.8,230735.0,70572.99285714285,94258.27500000001,28,0,25.0,0,0.0,Winter,None
3547,2,45443,5,2025,3,31,0,0,1,25908.4,155898.0,116748.1,97700.53571428571,34,1,11.8,0,0.0,Summer,None
3548,5,19356,5,2023,12,26,1,0,4,24437.6,,77958.62857142858,90082.15714285713,20,0,13.4,0,0.0,Winter,None
3549,2,38804,0,2025,2,1,5,1,1,24001.6,32172.8,93370.5,77301.7607142857,24,0,21.849998,0,0.0,Winter,None
3550,1,49537,15,2025,7,2,2,0,3,13624.8,119714.85,83501.91428571427,79137.01785714286,25,0,16.4,0,0.0,Monsoon,None
3551,5,56340,5,2025,2,27,3,0,1,137672.1,42738.0,148396.24285714285,148622.79285714283,31,0,14.65,0,0.0,Winter,None
3552,1,28325,10,2024,4,13,5,1,2,61263.9,54185.6,54946.06428571428,69633.28571428571,37,0,21.075,0,0.0,Summer,None
3553,1,29464,5,2024,3,1,4,0,1,12420.3,,72633.18571428572,121679.04583333334,20,0,16.7,0,0.0,Summer,None
3554,3,11891,0,2025,6,2,0,0,2,140661.0,,155068.75,138967.04583333334,18,0,23.425,0,0.0,Monsoon,Light
3555,4,7448,10,2025,6,26,3,0,2,128771.6,68502.6,122780.39285714286,113508.35357142857,31,0,13.4,0,0.0,Monsoon,None
3556,3,5442,20,2024,1,16,1,0,1,167871.0,142508.55,105441.95,128160.38928571428,23,0,26.925,0,0.0,Winter,None
3557,5,65724,20,2024,7,14,6,1,3,178492.0,220609.0,176376.25,151755.70357142857,23,0,22.0,0,0.0,Monsoon,None
3558,5,31720,0,2025,2,12,2,0,1,45349.2,26458.8,142037.9642857143,95186.10714285714,35,0,24.375,0,0.0,Winter,None
3559,3,33714,5,2025,9,3,2,0,3,243852.25,45981.0,117800.35714285713,127688.34285714287,20,0,26.925,0,0.0,Monsoon,None
3560,1,44006,10,2024,1,4,3,0,1,75959.0,6158.7,67208.67857142857,99913.20357142856,31,0,26.925,0,0.0,Winter,None
3561,1,1508,0,2023,12,25,0,0,4,80574.9,73380.0,88225.28571428571,74269.73928571428,24,1,22.0,0,0.0,Winter,None
3562,1,63744,15,2023,12,15,4,0,4,106633.6,76513.6,61371.53571428572,65159.05357142857,28,0,24.925,0,0.0,Winter,None
3563,5,12051,5,2024,3,24,6,1,1,73190.4,16644.0,69492.16428571429,72807.13928571428,29,0,21.525,0,0.0,Summer,None
3564,4,8957,20,2025,6,9,0,0,2,94756.8,25673.0,189137.06428571427,139067.06785714286,27,0,16.7,0,0.0,Monsoon,None
3565,1,44907,20,2025,5,26,0,0,2,155307.6,,115341.74285714286,125725.13636363637,19,0,16.7,0,0.0,Summer,None
3566,5,50321,0,2024,3,21,3,0,1,34488.0,,118774.42142857143,104821.95769230768,22,0,21.175,0,0.0,Summer,None
3567,2,13412,20,2025,9,9,1,0,3,19849.6,62192.7,90953.57142857143,87528.95357142856,25,0,16.075,0,0.0,Monsoon,None
3568,5,31845,15,2024,12,19,3,0,4,162165.0,72549.0,122585.93571428572,110097.33928571429,22,0,22.0,0,0.0,Winter,None
3569,4,65945,10,2024,12,14,5,1,4,132264.0,65308.8,132354.42142857143,121319.44999999998,23,0,16.075,0,0.0,Winter,None
3570,4,59561,15,2023,11,11,5,1,4,132075.9,63559.8,128210.1142857143,124051.875,45,0,26.925,0,0.0,Winter,None
3571,1,39668,15,2024,9,24,1,0,3,80987.4,158521.75,84200.77142857143,78614.3857142857,25,0,16.075,0,0.0,Monsoon,None
3572,1,76046,10,2023,11,19,6,1,4,267014.6,188392.5,40470.90714285714,74749.34642857143,21,0,21.075,0,0.0,Winter,None
3573,4,10077,0,2024,9,26,3,0,3,255371.4,76363.0,91157.40000000001,108735.09642857143,21,0,21.849998,0,0.0,Monsoon,None
3574,1,66068,5,2025,4,8,1,0,2,46161.0,335135.0,109166.71428571428,83025.11785714285,20,0,24.375,0,0.0,Summer,None
3575,1,70558,0,2024,12,12,3,0,4,140564.85,258344.75,105036.98571428572,120429.60357142858,23,0,22.0,0,0.0,Winter,None
3576,5,66617,15,2024,8,28,2,0,3,43773.3,,152967.12857142856,117557.69285714286,22,0,21.175,0,0.0,Monsoon,None
3577,4,19522,20,2025,8,24,6,1,3,55267.0,216165.6,76443.33571428571,83128.92500000002,26,0,16.4,0,0.0,Monsoon,None
3578,3,77611,0,2023,11,3,4,0,4,321151.25,,142451.85714285713,146187.50384615385,18,0,23.425,0,0.0,Winter,Light
3579,4,52281,5,2025,3,4,1,0,1,60822.0,243113.6,115944.82857142857,137159.0214285714,24,0,13.075,0,0.0,Summer,None
3580,3,36567,5,2025,9,30,1,0,3,54500.3,290885.0,63678.32857142857,109246.03928571429,26,0,21.525,0,0.0,Monsoon,None
3581,4,33929,0,2025,3,4,1,0,1,44778.25,,110039.95714285714,113055.14642857143,17,0,21.075,0,0.0,Summer,None
3582,2,68407,15,2025,9,1,0,0,3,155997.6,181640.0,69542.83571428571,102413.46428571429,22,0,16.075,0,0.0,Monsoon,None
3583,4,19959,5,2025,1,4,5,1,1,31308.2,17685.2,61190.00714285714,71912.675,26,0,16.7,0,0.0,Winter,None
3584,1,33517,20,2025,9,15,0,0,3,93898.8,91027.2,102485.83571428571,115204.25714285715,32,0,21.525,0,0.0,Monsoon,None
3585,4,14022,5,2024,6,25,1,0,2,140459.4,87711.6,116083.48571428572,118288.65000000001,25,0,14.65,0,0.0,Monsoon,None
3586,5,33222,10,2025,2,27,3,0,1,56847.0,117254.7,67879.29285714286,90554.02857142859,18,0,24.925,0,0.0,Winter,None
3587,3,27079,0,2024,2,22,3,0,1,110133.0,30889.0,75611.91428571429,83994.94285714287,24,0,21.849998,0,0.0,Winter,None
3588,1,70392,20,2023,11,26,6,1,4,245214.0,65896.75,107463.17142857143,113530.78571428571,32,0,22.0,0,0.0,Winter,None
3589,5,73435,10,2024,8,9,4,0,3,169216.0,22307.9,248102.75714285715,165048.49285714285,24,0,25.0,0,0.0,Monsoon,None
3590,2,74041,20,2025,5,18,6,1,2,151915.0,,103334.98571428572,109811.96818181817,19,0,13.075,0,0.0,Summer,None
3591,2,74333,10,2025,6,26,3,0,2,86620.8,26824.0,119313.7642857143,108651.98928571427,27,0,24.925,0,0.0,Monsoon,None
3592,3,67861,0,2023,11,24,4,0,4,250801.0,10814.4,103909.52857142857,118946.4357142857,35,0,13.075,0,0.0,Winter,None
3593,3,49802,20,2024,11,15,4,0,4,27298.4,111324.8,106684.18571428572,107870.65357142857,23,1,26.0,0,0.0,Winter,None
3594,3,3349,5,2024,4,10,2,0,2,4213.45,10030.0,117824.6357142857,131558.76071428572,26,0,16.075,0,0.0,Summer,None
3595,4,27670,0,2023,10,18,2,0,4,53679.0,,137786.5214285714,113155.04285714286,20,0,26.0,0,0.0,Winter,None
3596,3,66788,5,2023,12,11,0,0,4,53654.4,,142319.34285714285,144223.79285714286,25,0,21.175,0,0.0,Winter,None
3597,1,22053,15,2025,3,18,1,0,1,176979.0,63299.2,61548.92142857143,89928.2607142857,21,0,21.849998,0,0.0,Summer,None
3598,2,45614,10,2025,8,16,5,1,3,150494.0,137560.0,93219.72142857141,100269.76428571428,27,1,11.8,1,0.0,Monsoon,None
3599,2,61660,10,2025,4,20,6,1,2,44412.8,,88805.08571428573,75355.17142857143,20,0,21.525,0,0.0,Summer,None
3600,5,21070,20,2025,7,17,3,0,3,259035.8,109682.4,91118.37142857142,116474.19285714287,25,0,14.65,0,0.0,Monsoon,None
3601,4,25501,0,2025,8,9,5,1,3,121700.8,,84123.1357142857,99796.0125,18,0,25.0,0,0.0,Monsoon,None
3602,4,10719,15,2024,3,1,4,0,1,206040.0,17949.6,98358.02142857143,111418.4107142857,22,0,22.0,0,0.0,Summer,None
3603,3,52957,20,2024,6,15,5,1,2,25716.0,90009.6,145247.1,119483.80357142857,35,0,16.4,0,0.0,Monsoon,None
3604,3,30818,10,2025,8,12,1,0,3,107159.4,127514.7,79809.12142857142,80064.08214285714,24,0,24.375,0,0.0,Monsoon,None
3605,2,70825,0,2024,7,17,2,0,3,6848.55,123559.2,69442.40714285713,105881.94642857143,29,1,13.4,0,0.0,Monsoon,None
3606,3,39205,20,2023,10,30,0,0,4,60617.7,114382.4,120693.41428571427,106396.02142857142,24,0,21.849998,0,0.0,Winter,None
3607,1,5693,0,2023,12,26,1,0,4,51531.8,101964.8,135660.1,114522.37857142856,28,0,23.425,0,0.0,Winter,Light
3608,5,51246,15,2024,7,29,0,0,3,177156.0,90197.75,154636.05714285714,153390.23214285713,36,0,16.4,0,0.0,Monsoon,None
3609,2,28167,0,2025,5,26,0,0,2,199108.6,9722.0,67828.91428571429,77599.16785714286,24,0,22.0,0,0.0,Summer,None
3610,1,4164,15,2025,7,13,6,1,3,97913.2,,113085.17142857144,96041.56153846154,22,0,13.075,0,0.0,Monsoon,None
3611,4,40588,0,2025,7,12,5,1,3,15713.0,317352.0,146188.13571428572,120063.20357142857,19,0,24.375,0,0.0,Monsoon,None
3612,3,42776,15,2025,6,27,4,0,2,46381.5,114370.5,49427.66428571429,74371.36785714286,21,0,21.075,0,0.0,Monsoon,None
3613,1,27927,15,2024,2,21,2,0,1,57997.8,43432.1,95938.22142857143,127247.6107142857,23,0,21.075,0,0.0,Winter,None
3614,2,20727,10,2023,11,8,2,0,4,19192.0,10131.2,63959.62142857142,67100.29642857143,28,0,24.925,0,0.0,Winter,None
3615,4,34629,20,2025,4,6,6,1,2,65793.6,48237.2,74260.22857142858,82068.85357142857,24,0,22.0,0,0.0,Summer,None
3616,2,37478,5,2025,8,31,6,1,3,233160.0,128577.6,100269.73571428572,130868.69999999998,28,0,11.425,0,0.0,Monsoon,None
3617,4,58129,10,2025,4,7,0,0,2,56828.8,171135.6,176412.57142857142,156113.71785714285,36,0,16.4,0,0.0,Summer,None
3618,1,68164,10,2025,5,5,0,0,2,184662.5,71998.2,133209.22142857144,116962.01428571428,24,0,11.8,0,0.0,Summer,None
3619,4,72502,20,2024,5,6,0,0,2,50041.2,156909.0,141989.2857142857,107668.79285714286,29,0,23.425,0,0.0,Summer,Light
3620,2,8033,5,2025,2,12,2,0,1,36498.05,12556.15,143154.51428571428,120256.52857142859,19,0,24.375,0,0.0,Winter,None
3621,5,1015,15,2025,8,19,1,0,3,56990.4,25949.25,84452.77142857143,85032.40000000001,25,0,24.375,0,0.0,Monsoon,None
3622,3,5734,0,2024,5,31,4,0,2,54462.6,173251.5,110615.53571428571,106274.91785714286,32,0,16.4,0,0.0,Summer,None
3623,2,50071,15,2024,7,11,3,0,3,327411.0,243212.0,100079.71428571429,126548.38571428573,25,0,13.4,0,0.0,Monsoon,None
3624,2,50983,5,2023,11,23,3,0,4,63757.8,133696.35,65919.99285714286,69282.05714285714,26,0,16.7,0,0.0,Winter,None
3625,3,50250,10,2025,4,22,1,0,2,46733.0,73944.2,119547.75714285714,119618.05714285714,24,0,11.425,0,0.0,Summer,None
3626,5,51492,5,2024,9,25,2,0,3,116460.0,157689.6,135051.95714285714,103907.49285714285,34,0,11.8,0,0.0,Monsoon,None
3627,3,17287,15,2024,10,6,6,1,4,20235.0,179721.0,119351.52142857143,127470.5107142857,24,0,13.075,0,0.0,Winter,None
3628,1,52625,15,2025,9,6,5,1,3,39805.5,143782.4,145950.7785714286,112408.72142857143,35,0,16.4,0,0.0,Monsoon,None
3629,1,46826,0,2024,8,6,1,0,3,29541.75,51261.6,76900.52142857143,96148.45,27,0,21.175,0,0.0,Monsoon,None
3630,4,31741,5,2024,8,7,2,0,3,239296.5,36324.8,105826.00714285715,119529.13928571428,31,0,13.4,0,0.0,Monsoon,None
3631,3,8375,20,2025,7,7,0,0,3,27569.7,70281.6,79527.52857142859,114743.68571428572,32,0,16.4,0,0.0,Monsoon,None
3632,4,49765,5,2025,9,15,0,0,3,31770.4,12463.0,77422.72142857143,82250.71428571429,37,0,21.075,0,0.0,Monsoon,None
3633,4,36059,10,2024,7,13,5,1,3,55176.9,7779.2,137759.25714285712,137644.48214285713,24,0,16.7,0,0.0,Monsoon,None
3634,4,65149,20,2024,12,31,1,0,4,210764.7,122289.6,72331.63571428572,81084.98214285714,24,0,21.525,0,0.0,Winter,None
3635,5,51695,0,2024,11,29,4,0,4,124092.8,,132282.62857142856,107643.95,22,0,13.075,0,0.0,Winter,None
3636,3,7448,10,2024,4,11,3,0,2,133852.5,25431.3,119833.98571428572,139393.2107142857,18,1,16.7,0,0.0,Summer,None
3637,3,5750,0,2025,3,30,6,1,1,13729.4,76677.3,102097.80714285713,101718.52142857142,28,0,11.425,0,0.0,Summer,None
3638,2,75348,10,2024,11,24,6,1,4,94951.8,56313.6,75302.82142857143,78472.33928571429,29,0,21.525,0,0.0,Winter,None
3639,4,67695,20,2025,6,12,3,0,2,113566.8,49866.4,80642.45,81193.31428571428,26,0,16.7,0,0.0,Monsoon,None
3640,1,62470,10,2025,5,11,6,1,2,100054.4,48430.4,128790.32857142857,104464.10714285714,34,0,11.8,0,0.0,Summer,None
3641,4,29094,0,2023,12,8,4,0,4,115110.4,166480.0,101178.22857142857,130450.39285714286,28,0,21.849998,0,0.0,Winter,None
3642,4,79784,20,2023,11,15,2,0,4,84576.0,189768.0,121372.26428571428,100392.625,24,0,22.0,0,0.0,Winter,None
3643,3,26426,20,2024,4,16,1,0,2,86936.0,,104008.12857142858,105075.03181818183,14,0,20.225,0,0.0,Summer,Light
3644,3,26546,15,2024,12,6,4,0,4,191520.0,13598.1,143750.00714285715,125927.875,30,0,20.225,0,0.0,Winter,Light
3645,4,34082,15,2025,8,29,4,0,3,5852.0,,124306.09999999999,120223.06428571428,24,0,11.425,0,0.0,Monsoon,None
3646,5,76009,0,2025,7,22,1,0,3,200343.3,,110057.95714285714,115480.69615384616,22,0,21.175,0,0.0,Monsoon,None
3647,4,2470,15,2024,6,19,2,0,2,48758.0,56876.4,99320.07857142856,113980.125,36,0,16.4,0,0.0,Monsoon,None
3648,5,61017,10,2024,12,20,4,0,4,59371.2,152312.55,124709.32142857143,129325.4857142857,28,0,11.8,0,0.0,Winter,None
3649,2,79485,20,2024,7,25,3,0,3,179933.8,61952.0,124745.80000000002,112302.80714285714,22,0,13.075,0,0.0,Monsoon,None
3650,2,40020,5,2025,5,12,0,0,2,78052.0,13618.0,119026.05000000002,113110.5607142857,27,1,24.925,0,0.0,Summer,None
3651,1,1063,20,2025,5,6,1,0,2,68752.0,127924.0,61439.34285714285,118491.42500000002,30,0,16.7,0,0.0,Summer,None
3652,1,31506,10,2023,12,31,6,1,4,118834.0,114839.25,58726.700000000004,66572.65714285713,27,0,21.075,0,0.0,Winter,None
3653,4,24436,20,2025,1,4,5,1,1,296105.5,138358.8,75875.69285714286,102510.0142857143,24,0,14.65,0,0.0,Winter,None
3654,3,66161,20,2024,10,27,6,1,4,90961.2,103938.0,76897.99285714285,103830.9464285714,31,0,26.925,0,0.0,Winter,None
3655,4,59093,20,2025,5,30,4,0,2,29130.35,121552.5,160611.72142857144,142469.13214285715,24,0,16.7,0,0.0,Summer,None
3656,1,73268,20,2025,2,20,3,0,1,131424.0,232649.6,128348.72857142857,91916.88214285714,26,0,21.075,0,0.0,Winter,None
3657,2,6532,20,2024,5,27,0,0,2,182130.0,79434.0,85787.8,86607.16071428571,24,0,21.849998,0,0.0,Summer,None
3658,1,68420,5,2025,3,9,6,1,1,4450.6,,84658.44285714286,83620.61071428572,17,0,25.0,0,0.0,Summer,None
3659,1,53791,5,2024,12,21,5,1,4,116368.2,34648.8,70485.3,81239.27142857142,24,0,24.375,0,0.0,Winter,None
3660,2,66325,15,2024,2,24,5,1,1,84267.2,51290.0,88736.42857142857,94727.59999999999,24,0,25.0,0,0.0,Winter,None
3661,3,74562,0,2025,2,9,6,1,1,37990.75,,141869.63571428572,133888.54166666666,19,0,16.7,0,0.0,Winter,None
3662,5,53778,15,2024,5,18,5,1,2,120090.0,257363.0,131736.64285714287,127256.95,22,0,26.0,0,0.0,Summer,None
3663,2,37722,10,2024,9,7,5,1,3,55452.6,24655.5,72351.13571428572,97347.13928571428,28,0,25.0,0,0.0,Monsoon,None
3664,2,5585,0,2025,5,17,5,1,2,359460.0,19871.0,81215.47142857143,109242.69285714286,27,0,16.075,0,0.0,Summer,None
3665,2,32435,5,2024,7,18,3,0,3,268128.0,53969.5,159636.85,139613.99642857144,27,0,16.7,0,0.0,Monsoon,None
3666,4,42234,0,2025,5,16,4,0,2,52631.1,348222.5,151606.88571428572,134546.59285714285,27,0,11.8,0,0.0,Summer,None
3667,2,61395,0,2024,11,24,6,1,4,187120.0,239790.0,109615.72857142858,137107.22857142857,31,0,21.075,0,0.0,Winter,None
3668,3,47690,15,2024,4,14,6,1,2,46692.2,156810.8,119113.01428571428,100704.1,25,0,11.8,0,0.0,Summer,None
3669,4,30477,5,2025,3,7,4,0,1,2989.8,124213.05,94995.11428571427,88983.80714285714,27,0,23.425,0,0.0,Summer,Light
3670,1,45651,0,2025,9,14,6,1,3,160565.85,128934.0,87392.47142857143,119812.53214285716,25,0,16.075,0,0.0,Monsoon,None
3671,3,5655,20,2025,9,2,1,0,3,26313.6,40959.0,109648.35,119686.71428571429,19,0,14.65,0,0.0,Monsoon,None
3672,5,17850,20,2024,1,17,2,0,1,194917.5,,87247.08571428571,102221.71428571429,24,0,25.0,0,0.0,Winter,None
3673,3,73981,0,2025,1,2,3,0,1,24665.3,89766.8,98667.82857142857,90680.42857142857,24,0,24.375,0,0.0,Winter,None
3674,3,15228,10,2023,12,31,6,1,4,116525.0,103770.0,68754.75714285714,110268.37142857142,32,0,16.4,0,0.0,Winter,None
3675,2,5274,20,2025,4,7,0,0,2,87490.8,38605.0,124118.52857142857,98719.05,25,0,25.0,0,0.0,Summer,None
3676,3,53119,20,2024,4,27,5,1,2,129052.1,121444.6,119127.73571428572,127902.01071428573,24,0,13.075,0,0.0,Summer,None
3677,3,11446,20,2025,4,18,4,0,2,11259.1,202150.4,84977.58571428571,87396.16428571429,41,1,14.65,0,0.0,Summer,None
3678,5,56580,20,2024,12,9,0,0,4,223628.4,58821.0,174115.9142857143,148132.22142857144,24,0,21.075,0,0.0,Winter,None
3679,3,17034,20,2024,2,18,6,1,1,116425.6,59180.4,142539.0357142857,119919.47499999999,24,0,16.7,0,0.0,Winter,None
3680,1,26276,10,2025,2,3,0,0,1,11823.3,165724.0,106726.28571428571,110281.34642857143,23,0,22.0,0,0.0,Winter,None
3681,4,3419,5,2024,11,16,5,1,4,16640.8,,43925.25714285714,50075.915384615386,22,0,16.4,0,0.0,Winter,None
3682,2,1530,0,2025,6,14,5,1,2,263736.0,13716.0,62487.02857142857,94030.30357142857,24,0,23.425,0,0.0,Monsoon,Light
3683,1,78796,5,2024,6,27,3,0,2,91835.55,77522.4,82027.15000000001,84841.95714285715,25,0,24.375,0,0.0,Monsoon,None
3684,1,74399,0,2024,12,15,6,1,4,118178.1,47489.0,74961.3142857143,111164.83571428571,27,0,16.075,0,0.0,Winter,None
3685,4,16425,10,2024,3,29,4,0,1,116650.5,175618.5,88874.41428571429,107807.78928571427,25,1,21.175,0,0.0,Summer,None
3686,1,73497,0,2024,5,23,3,0,2,8831.5,42785.1,122732.90714285716,112206.29285714285,22,1,21.525,0,0.0,Summer,None
3687,1,68269,15,2023,10,6,4,0,4,53048.5,83368.0,123816.72857142857,98189.41785714286,25,0,24.925,0,0.0,Winter,None
3688,4,1928,0,2023,11,22,2,0,4,71491.3,134765.8,97614.95714285715,101206.075,23,0,22.0,0,0.0,Winter,None
3689,3,7412,20,2024,12,30,0,0,4,240301.8,20791.7,85148.08571428573,114322.47857142857,23,0,20.225,0,0.0,Winter,Light
3690,4,63180,20,2024,5,9,3,0,2,46437.2,6863.75,102125.8,120322.07142857143,24,0,13.075,0,0.0,Summer,None
3691,5,40088,20,2024,9,24,1,0,3,159970.0,23856.0,75533.54285714286,77356.72142857143,29,0,26.925,0,0.0,Monsoon,None
3692,1,18654,15,2024,2,22,3,0,1,192032.0,14059.0,56859.135714285716,84970.30714285714,25,0,24.375,0,0.0,Winter,None
3693,2,41870,0,2024,1,7,6,1,1,134611.1,183855.0,121850.9857142857,102138.625,31,0,24.375,0,0.0,Winter,None
3694,4,52405,15,2024,5,16,3,0,2,57023.95,31506.95,120943.47142857143,114120.70357142856,20,0,24.375,0,0.0,Summer,None
3695,5,415,15,2024,5,15,2,0,2,96331.5,154519.8,96530.27857142857,102144.0,17,0,21.075,0,0.0,Summer,None
3696,4,1942,5,2024,10,25,4,0,4,268650.0,,125488.59285714287,151416.56818181818,17,0,26.925,0,0.0,Winter,None
3697,1,69900,10,2024,2,25,6,1,1,42798.4,128282.0,104970.89285714286,97049.09285714284,28,0,11.425,0,0.0,Winter,None
3698,5,49840,15,2023,11,24,4,0,4,180353.7,34130.9,132705.3,136743.95357142857,45,0,26.925,0,0.0,Winter,None
3699,2,38970,0,2024,7,29,0,0,3,174399.6,51640.0,84578.07857142857,113296.98214285714,22,0,22.0,0,0.0,Monsoon,None
3700,3,52274,0,2024,1,6,5,1,1,284796.0,167598.75,114927.22142857143,116192.24642857142,24,0,11.8,0,0.0,Winter,None
3701,5,49092,15,2024,8,20,1,0,3,194335.2,59780.5,176159.6,158765.11428571428,24,0,21.075,0,0.0,Monsoon,None
3702,2,31000,15,2024,10,29,1,0,4,106966.4,119936.7,97218.55000000002,92246.47142857143,28,0,11.425,0,0.0,Winter,None
3703,5,74143,5,2025,7,12,5,1,3,48126.4,90019.25,169595.83571428573,128841.40357142857,21,0,13.4,0,0.0,Monsoon,None
3704,5,75345,0,2024,5,29,2,0,2,174870.9,47464.0,127645.24285714286,103112.12142857142,38,0,21.525,0,0.0,Summer,None
3705,3,35778,10,2024,10,29,1,0,4,180657.0,5916.0,63525.485714285714,83834.19285714287,29,0,26.925,0,0.0,Winter,None
3706,3,16153,20,2024,5,23,3,0,2,188193.0,6722.4,99346.87142857142,108684.93571428572,24,1,21.849998,0,0.0,Summer,None
3707,4,57420,10,2025,8,8,4,0,3,7782.0,,115191.8642857143,91266.10500000001,17,0,26.0,0,0.0,Monsoon,None
3708,2,52157,15,2025,5,11,6,1,2,111701.0,81329.7,81687.0,87920.25,41,0,14.65,0,0.0,Summer,None
3709,5,67845,15,2025,3,8,5,1,1,49024.0,158157.9,160037.62142857144,137285.26071428572,25,0,13.4,0,0.0,Summer,None
3710,5,3159,5,2025,6,9,0,0,2,3832.3,151860.0,112211.67142857143,96499.57857142857,32,0,16.4,0,0.0,Monsoon,None
3711,2,79820,20,2025,6,28,5,1,2,45513.0,73660.5,135649.82857142857,103889.72857142857,29,0,11.425,0,0.0,Monsoon,None
3712,3,40774,10,2024,8,29,3,0,3,9055.4,42910.0,83172.52857142859,78942.48571428572,21,0,26.925,0,0.0,Monsoon,None
3713,2,8861,20,2025,1,12,6,1,1,123560.0,10495.2,134653.34285714285,141735.27857142856,25,0,11.425,0,0.0,Winter,None
3714,2,54475,15,2025,2,7,4,0,1,71491.5,21370.25,146124.92142857143,119389.82857142857,24,0,22.0,0,0.0,Winter,None
3715,3,7831,5,2025,7,11,4,0,3,94159.6,60344.0,47010.75,82324.66785714285,25,0,13.4,0,0.0,Monsoon,None
3716,5,54900,15,2024,10,14,0,0,4,118860.0,257886.6,134176.77857142856,129804.36071428572,26,0,16.075,0,0.0,Winter,None
